experiment,time,AKT1i,APAF1i,Apoptosis_phenotypei,Apoptosome_complexi,BADi,BAD_BBC3_BCL2L11_complexi,BAXi,BCL2_MCL1_BCL2L1_complexi,BIDi,CASP3i,CASP7i,CASP8i,CASP9_celli,CASP9_cell_activei,CYCSi,Ei,FADDi,FASLGi,FAS_FASL_complexi,Mi,MAPK14i,Ni,Orf3a_celli,Orf3a_mitochondrioni,Orf3bi,Orf6i,Orf7ai,Orf8ai,Orf9bi,Si,TNFi,TNF_TNFRSF1A_complexi,TRADDi,TRADD_FADD_complexi,AKT1,APAF1,Apoptosis_phenotype,Apoptosome_complex,BAD,BAD_BBC3_BCL2L11_complex,BAX,BCL2_MCL1_BCL2L1_complex,BID,CASP3,CASP7,CASP8,CASP9_cell,CASP9_cell_active,CYCS,E,FADD,FASLG,FAS_FASL_complex,M,MAPK14,N,Orf3a_cell,Orf3a_mitochondrion,Orf3b,Orf6,Orf7a,Orf8a,Orf9b,S,TNF,TNF_TNFRSF1A_complex,TRADD,TRADD_FADD_complex
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.9598197786800584,1.0,0.028511118958088777,0.14287651269297705,0.0,1.0,0.0,1.0,0.0,0.0,0.8880813996008481,0.051495979348334636,0.9446991601856763,0.0,0.8352029006357897,0.012424624813985121,0.9546912723242578,1.0,0.9317575955398435,0.0,0.0,0.9678552414171967,0.0,0.08360988938481348,1.0,0.029527460099290005,1.0,0.9494268378483496,0.9485810922856976,0.0,1.0,0.0
11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.044362537358955165,0.0,1.0,0.10263134171695486,0.9958869445401504,1.0,0.8701973560904877,0.16399568919190916,0.0,0.1293832310936212,0.029776531997710444,0.017687548533780708,1.0,0.0,0.9767650178939488,0.11436370560658096,0.0,0.0,0.054120507053341774,0.8135248699956806,0.9147528190770415,0.13710135950476027,0.026655434692934674,1.0,0.039296296396451005,0.08020437825240617,1.0,0.11227919804690448,0.9858917319339017,0.9020169658394376,1.0,0.8663433919005047,0.8278683533763865,0.0
11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05242923923920123,0.04686372451312782,0.8896203575784127,0.0,1.0,0.9799487322146774,0.8138695871394859,0.0,0.0,0.007266243866217408,0.04323889264764308,0.0,1.0,0.0,1.0,0.0,0.0,0.18456117588541943,0.01150609125912222,0.9456419047805182,0.8957348580193769,0.12602688899619047,0.06948467669541636,1.0,0.0,0.06617914158294468,0.9556736886105008,0.03949420190545642,1.0,0.9290147653440884,0.9702447370671278,0.9332193343908377,0.9694982841029297,0.0
11,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.8838084037827484,0.8484358575451274,0.06987611652384793,0.08240111142028636,0.0,0.0956139859538999,0.014990682320594348,0.9768899651494238,0.015265699323574453,0.940010990092594,0.17826683648530875,0.0,0.0,0.07460072531753519,1.0,0.9722637658143911,0.0,0.0,0.910757088985224,0.0,0.0,1.0,0.038792359761895885,0.8826601639602402,0.9599496061068727,1.0,1.0,0.9794218688185857,0.0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9528101052409915,0.8449498157507365,0.0,0.0,0.0,1.0,0.04658904563941749,1.0,0.0,0.04981904726880945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.050869416493422005,0.0,0.0,0.13707500932642647,1.0,0.9857927147043655,0.888809408346158,1.0,1.0,0.10094183292988246,0.01506375749881263,0.008783231016573292,0.9663627984549824,0.004891407728955361,0.08431893370688999,0.22918550264037912
12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.9351094822704027,0.14410158178964927,0.02782281413498859,1.0,0.9590032628201977,0.11735865073483776,1.0,1.0,1.0,1.0,0.9874583038665244,0.04722484376718271,0.921341302674716,0.0,0.9137540569717789,0.9076163454780886,1.0,0.0,1.0,0.12144953874550063,1.0,0.9345235512681299,1.0,0.9541274833029445,1.0,0.0,0.0,0.037495725920257635,1.0,1.0,0.0,0.0
12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.09591440429713985,0.9782341739226604,1.0,0.9371443950887846,0.9419539006838477,0.9686245681782334,0.0,1.0,0.0,0.8986989072747165,0.8274269086297251,0.9469458723947982,0.0959286391785023,1.0,0.0,1.0,1.0,1.0,0.9958150170002383,1.0,0.006478358730620248,0.1698963089039783,0.0,0.9283391830739627,0.8902937910604165,0.0,0.2985372726735495
12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.8525493897324828,1.0,0.020101906193782444,0.09768356798998228,1.0,1.0,0.18784197481692855,0.9334146162898851,1.0,1.0,1.0,0.8047591588743255,0.04593715959774915,1.0,0.0,1.0,0.9625129981932184,1.0,0.0,1.0,0.0,1.0,0.8911082010017803,0.9199355717800077,0.9552432753540234,1.0,0.0,0.10546868243912802,0.11284128729065757,0.9025968691584734,0.854189138046373,0.0,0.0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.009363420779915841,0.9838904900367349,0.022233139133895522,0.7765746570025832,0.05596268957849859,0.9469334106811779,0.8606192023116702,0.033699685465862945,0.0,0.0,0.9195001983174869,0.028980944857651993,0.0,0.0,0.0031521558564424797,0.8814711065531261,0.9727399282883171,1.0,0.05762927825489048,0.0,1.0,0.9225933143932175,0.0,0.0,0.9666177428210544,1.0,0.0,0.9315056962475805,0.8897504080906817,0.7787370128437316,0.006624871837252232,0.0,0.9733928572252096,0.9985652817219041
13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.043892800347916594,1.0,1.0,0.0,0.9228202657004125,0.9558933484459021,1.0,0.8789641909487708,0.03312128504445549,0.006813709678321953,0.9064130246758877,0.8994380205822957,0.989040008129788,1.0,1.0,0.0,0.0,1.0,0.0,0.09775142375332789,0.9949589070261468,0.9938281240509516,0.0,0.8574404131708264,1.0,1.0,0.0,0.0,0.8219631545997987,0.0
13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.995303262766311,1.0,1.0,0.09078836239159283,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.24468303758455337,0.17468712653614327,1.0,0.9815270752646076,1.0,1.0,1.0,0.1286830296811331,0.0,1.0,0.012407979422384488,0.0,1.0,1.0,0.0,1.0,0.7700109091011142,0.8672286597161528,0.013729385492520904,0.1792236898994528,1.0,0.20479596443679327
13,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.9192951910961279,0.9085807613693379,0.0616581149170064,0.0,1.0,1.0,0.005468408159477545,0.9343984200658303,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.7796459788934866,1.0,1.0,0.08092917803700574,0.09901753215740894,1.0,0.0,0.07449005351017103,0.8178167110999227,1.0,0.0,1.0,1.0,0.9256268340542517,0.0,0.0,1.0,0.15219824745201932
14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8708725450868283,0.8900613702039988,0.955537722320932,0.16918789581106675,0.08930209217934702,0.06112351128858591,0.9617050714597833,1.0,0.0,0.07763066944603297,1.0,0.0,0.9988985990446927,0.020539158164980347,0.8992649520622704,0.0,1.0,0.09295025737338852,0.0,0.1735985469644319,1.0,0.0,0.018244530650078,0.051472807946764315,0.0,0.9031950415757415,0.0,0.0,0.0022044955000213363,0.1162596381198785,0.020670706786857496,0.8810345185967755,1.0,0.8849631618065119
14,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9161613990677201,1.0,1.0,0.051818359429973496,0.0,0.0,0.0,0.9371136443687428,0.0,0.0,0.10068079855710771,0.0,1.0,0.0,0.18183063101981864,0.006690638286324206,0.05517958672224545,0.0,0.0,0.10568333167903361,0.0,0.09028528315474459,0.12104435873445213,0.07093718144468271,0.06437782992873461,1.0,0.051989881829166966,0.019019395632874473,0.0,0.0,0.0,0.18125064285248604,1.0,0.0
14,30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9387473369067876,1.0,0.938132789288453,0.0,0.033194023454690434,0.0,0.0,0.9608546491145339,0.06768431553050376,0.041375466236131545,0.05414768386670408,0.0,1.0,0.0,0.0,0.05444244115502133,0.0,0.18737492734427494,0.0,0.0,0.03517721363162233,0.013994727839305289,0.0,0.0,0.1381760666152704,0.9467954021582414,0.0,0.0,0.04759960396374269,0.14702222561990227,0.0,0.0,0.959512907870646,0.12114995559835862
14,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9957156373791383,1.0,1.0,0.007800997110390709,0.0,0.1824419719978213,0.0,0.938619313441287,0.0,0.0631717746258685,0.02096055656622103,0.07141523310676999,0.9944354725782861,0.11442399487068132,0.0,0.048008794690601125,0.0,0.08723821139581808,0.03575943854733358,0.0,0.06169329739444183,0.0009119895805774705,0.0,0.0,0.06737353357237874,0.9430521733050189,0.0,0.0,0.18463387963199906,0.0,0.08450767197566922,0.0,1.0,0.08190869716521747
15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.974560339080626,0.8615114556554251,0.8019206687171865,0.0,0.8313471131249077,0.1727972149913457,0.11382391418972192,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9083748961880069,0.8159469439227852,0.022439044287901617,1.0,1.0,1.0,0.13402916225958847
15,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9754635966792996,0.9251535465527271,0.9429954996237094,1.0,1.0,0.9459209509270295,0.16283154390135435,1.0,1.0,0.8837546399493957,0.9966936038299612,1.0,1.0,0.9974804535884136,0.0,1.0,0.9645770356493858,0.9656638211172883,1.0,0.09851538449889856,0.02490996546527393,1.0,0.0,0.007171106565949114,0.9756934041503407,0.9582220090392946,0.9724455773891015,1.0,0.16523669864217014,0.8737116599261241,0.9727946564627225,1.0,1.0
15,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9061983522630291,1.0,1.0,0.8321225844546366,0.9298337747195705,1.0,0.03818979332936937,1.0,1.0,0.9489140479617969,0.9683285621489331,1.0,1.0,1.0,0.032292253517494665,1.0,0.9676998207287371,1.0,0.9286392089366897,0.0691652279388191,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.9990869985417098,1.0,1.0,0.9374870313741523
15,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20246452970404696,0.9148535991383737,1.0,1.0,0.875536282006492,0.9792238187009854,1.0,0.08893017368041085,0.9019032527864576,0.9035493685914038,0.8832625425859161,1.0,0.9889561053867643,1.0,0.8767625253682517,0.0,1.0,1.0,0.994771857984151,0.8202940247051358,0.023907823172301973,0.0,1.0,0.058009032450825705,0.0,1.0,0.8858641653804358,0.9555651720292179,0.9743000076308738,0.020306483454611623,0.967689463349248,1.0,0.8095163126669971,1.0
16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8445083555566975,0.9466740197510375,0.061352659214862895,1.0,0.0,0.9481340486838818,0.0,0.0,0.0,0.7827522435165578,0.003675335836977505,0.0,0.0,0.015492869807892452,1.0,0.9156199820212192,1.0,0.006328990388088262,1.0,0.0,0.8167776074468289,0.0,1.0,1.0,1.0,1.0,0.17342925516717464,0.93428262673273,0.001783671095148266,0.0,0.9607141901498907,1.0,0.9529875482940061,0.0
16,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.984226452630702,1.0,0.0,0.9870340054449829,0.7272953529640025,1.0,1.0,0.04577293013402176,0.06619030192127665,1.0,1.0,0.09334421705498527,0.04503005768026595,0.06324874700093558,0.0015824251111907044,0.9312972856312893,0.00832599682360585,0.9800286510503199,1.0,1.0,1.0,0.0,0.824754682768125,0.04667974560374278,0.035725817464868304,1.0,1.0,0.9462293399809406,0.000909259380764815
16,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9787749585686265,1.0,1.0,0.05526551483875324,0.012556644966085523,0.9607898247241649,1.0,0.08305557392959234,0.9711465844799471,0.9901875107124172,1.0,1.0,0.0,0.0,0.8681736540195539,0.9583493438074702,0.0,0.15973568168499905,0.16358078602613205,0.13153102576373168,0.9774683277304893,0.0,0.9134752434966033,0.8509818432952811,1.0,0.9803957596705547,0.15124961816689853,0.9988046034736434,0.0,0.1035855305276418,1.0,0.8676256922991971,1.0,0.047332094639505606
16,60,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.030326928491886326,0.9422472519352603,0.928333363707452,0.06725429032695944,0.9607460557034888,1.0,0.9303069420184136,1.0,0.019277029338407255,0.0,0.9968613026170247,1.0,0.0,0.0,0.11903274465356635,0.0,1.0,0.0,1.0,0.9836140869815384,0.989902231583812,1.0,0.0,1.0,0.0,0.07528961430730004,0.9601743524324808,0.8934661313313381,0.8941719138964269,0.0
17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.034386701568337,0.0,0.0,1.0,0.0032549819805642623,1.0,0.9560809973807975,0.09154270115136483,0.0,0.9018047920925029,0.11042075511562116,0.062177872117976755,0.09211523751575151,1.0,0.07076539994479096,1.0,0.992164116932609,0.887771674023909,0.9543158256928852,1.0,0.816299960412437,1.0,0.1460426482058569,0.0
17,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.103110125355788,1.0,0.9273931807322955,5.036103843899018e-05,0.8713305939984588,1.0,0.9965374554382964,0.1921191734499916,0.0,0.19768851052615377,0.01935843563279127,0.13160299327792885,0.0,0.0,0.9079203832394735,1.0,0.053788980420510724,0.08228399807141938,0.0,1.0,0.8207831502009971,0.1060581261849226,0.0,1.0,0.0,0.9060798191820069,0.9406436626776986,0.9850790800656336,1.0,0.9518333277580016,0.8739270184485107,0.9078263079727296,0.0,0.0
17,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.02498786689104721,0.8226780122735972,0.8969704025693925,0.0671443057516733,1.0,1.0,1.0,0.12617169237414033,0.0,0.00836342092320701,0.0,0.0,0.0,0.0,0.9695746989261297,1.0,0.11568304036364248,0.0,0.0,0.9747694623656152,1.0,0.0,0.0,0.9849503845319002,0.1026311353696441,1.0,0.9288605233681846,1.0,0.8032446146188938,1.0,0.9714693745794918,1.0,0.013645034846110203,0.0
17,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.12453402547082754,1.0,0.867971837428473,0.0,1.0,0.8344617544096673,1.0,0.07977499156070696,0.05500194344781728,0.052953636581589206,0.0,0.0,0.0,0.12469049008361976,0.9803107427140267,1.0,0.0,0.0,0.0,0.9144717878098461,0.9097205474346101,0.0,0.0,1.0,0.06483891323323171,0.9433974368905069,0.94017390621252,0.8093419459446318,0.9213649126920597,1.0,0.8165442035239103,1.0,0.0,0.2220638253680668
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.963657860504352,0.0,0.0,0.17703509297319225,0.8371938555704325,0.8306823563908314,0.0,1.0,0.0,0.07725293331817872,1.0,0.829256225817894,1.0,0.0,0.008169184327309084,0.0,0.0,0.0,0.0,0.9447673122489442,0.12463477482193575,0.1312956235329308,0.0,1.0,0.07375551824442227,0.0,0.0,1.0,0.04234072745395477,0.9751925922191966,0.9837181932019068,0.0,0.9605511605363535
18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9453599753982675,1.0,1.0,0.0,0.0,0.12083785998885624,0.04488405229448755,0.9869623704486554,0.0,0.0,0.13336118864673782,0.046815145933050833,1.0,0.10230638950189266,0.0,0.0,0.07898957722861918,0.04779101965917637,0.0,0.12634666842917083,0.0,0.06372917904689572,0.0,0.07083317160123452,1.0,0.12240990127355174,0.12398936731182969,0.0,1.0,0.0694971330365805,1.0,0.9718511058803533,0.00957952208033293,0.021572946315558908
18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.9785997608828496,1.0,0.07922199096093147,0.0,0.0,0.02097035411317856,1.0,0.0440785253795237,0.0,0.0,0.10845755416035718,1.0,0.0,0.0,0.09619983277572065,0.0,0.0,0.054850243193462024,0.21386730163245643,0.0,0.10980848084773737,0.0,0.010171428642517941,0.9552009006539967,0.02638665726775054,0.0,0.0,0.9870213380999016,0.0,1.0,1.0,0.00029529395579924457,0.028571856963102715
18,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.1586828189163499,0.1885369723821204,0.10826489751052577,0.10570852029894273,0.8754430347431682,0.0821024159808826,0.0,0.0,0.0,0.8407619163632536,0.059493680044712074,0.0,0.05525789679695281,0.039012950689845526,0.0,0.0,0.0,0.0,0.040212856697126625,0.0,0.1769009143740502,0.9491520653331428,0.0,0.009341406417885178,0.006156530658010429,0.9684916380689281,0.14057990654346095,0.9952219308455788,1.0,0.0,0.0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.04588598663521393,0.0,1.0,0.015988774791614684,0.8185030824800175,0.20247380179796612,0.0,0.9559604902040599,1.0,0.9168421816490924,1.0,0.05127940708029205,0.0,0.8892598542504163,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9139491785875298,0.0,1.0,0.9920701122017631,0.0986746925382267,0.0,0.016910939166942092,0.0,0.9928795292395205
19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.03445702658699514,0.9338433429567499,0.0,0.0,0.0,0.0,0.9992738014866085,0.9472449175056437,1.0,0.9125842467569871,0.8673702179625068,0.13603302665856243,0.09068766756354729,1.0,0.014216604135298044,0.0,0.0,0.0,0.10935438969901795,1.0,0.042261172117941656,0.8541518607606725,0.8965743726360751,0.9737270742664921,0.9338612607427955,0.0,0.9078653438284197,0.8515466557636109,0.0,0.07742104821861782,0.0,0.0,0.21888133478618435
19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9606384374546146,0.14944604691105132,1.0,0.06308072997171041,0.024262483936575804,0.04330721132917483,0.0,1.0,1.0,1.0,0.9714723823839011,0.9239074916271942,0.09536093328856071,0.10073288887586745,0.8940873432120098,0.0,0.0,0.0,0.083405074881155,0.0,0.9497499185356894,0.0,0.9964049175715524,1.0,0.990135336919006,0.9549295150348998,0.017325502682428717,1.0,1.0,0.04741738707192659,0.0,0.0,0.020572957757332155,0.15696807304285243
19,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8761683245732713,0.2153053132012706,1.0,0.0,0.14822271090763633,0.1461267012010167,0.0,0.9714190814742496,0.7879802043386374,1.0,1.0,1.0,0.02265283678306061,0.14526685145435947,0.9839547022900399,0.060722010116014136,0.04743954006855234,0.14634627332652786,0.021844388803740122,0.10066511677512024,0.892347198416963,0.0,0.9656624235504963,0.9502600047036529,1.0,0.9169889790751935,0.0,1.0,1.0,0.03130044546250056,0.08867313614533254,0.0,0.07373950643378745,0.1704131057622721
20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12439194357778366,0.9770995878663141,0.0,0.9538155579085993,0.05638393643691392,0.005018297751540859,1.0,0.9730767436910641,1.0,1.0,1.0,0.9685704003953057,1.0,1.0,0.9742254186657284,1.0,0.956456287468566,0.6859680951106601,1.0,0.9852330035475065,0.0,0.0,0.0,0.049157310088639404,0.0,1.0,0.0,0.9416581348557693,1.0,0.99906190646126,0.0,0.9435604560893566,0.8228575599079981,0.9059347601442413
20,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.997452747552807,1.0,0.9458928339307588,0.0,0.9706798060162125,1.0,1.0,1.0,1.0,0.9617658920054023,0.9429863353782407,1.0,0.9600960281521306,0.961603146145594,1.0,1.0,0.03284645622163448,0.0,0.0,0.0,0.0,1.0,0.0,0.9183615075928135,0.9807126097162004,0.984936510224978,0.038095763344989646,0.0,0.8805105259371683,0.0
20,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9402807060058689,0.8618942420464045,1.0,1.0,0.9945461519101173,0.9225363214384343,0.0,1.0,0.8816854289164759,1.0,1.0,0.9920652569249372,0.9798836878068963,0.9360766343038982,1.0,0.9945942761032277,0.9772318396605508,1.0,1.0,0.0,0.06028345861301004,0.12804770990242786,0.01557177426648789,0.12629151188213167,1.0,0.15750633698910776,0.8978880943214624,0.9827216782740157,1.0,0.0,0.12027801379115682,0.8406152236901779,0.0
20,60,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024658374300482618,1.0,0.8325008537545572,0.8822955551713032,1.0,0.9802396557007375,0.9952092944660414,0.0,1.0,1.0,0.9532673925450122,1.0,1.0,1.0,0.7993918184444362,1.0,0.9185719731024258,1.0,0.9822284646472165,0.82204106039199,0.0,0.07052715531001698,0.0064261864231830584,0.0015738560899377714,0.0,1.0,0.0,1.0,1.0,0.9913272189055223,0.10170972334589677,0.0,0.793055349914777,0.30184722611954845
21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.007972072416314976,0.10569456123247933,0.13573392083994135,0.02662675647017876,0.8843247022399977,0.9005605891990308,0.21027585545125285,0.0,1.0,0.0,0.9827684472678911,0.08432860116527796,0.9312397406816755,0.26203502932075,0.9637732993404428,0.876120060939985,0.0,0.932935487255195,1.0,0.11770349307899404,0.9306640225109323,1.0,0.0,0.0,0.9184738877566523,0.04474718870414307,0.016757504213846457,0.8173317164380457,0.09873769022414816,0.07623031987963505,0.09791286871420923,0.9559235382763834
21,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012827424734805044,0.07522684660682295,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.03593171829583436,0.9922917557529726,0.9022138979185731,1.0,0.8207075535310898,0.7061120106321623,0.0,1.0,1.0,0.020963684185410832,0.0,1.0,0.0,0.0414061527557174,0.7855355751715541,0.01600347840526041,0.20375886613377317,0.0,0.2586080385644565
21,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045488699494683316,0.028471052831332073,1.0,0.11211271686419895,0.9200796505205213,0.8284968718613612,0.8892722297110631,0.0,0.8950200360730417,0.8621513886683425,0.9301791404286115,1.0,1.0,0.0682373215895539,1.0,0.058612168814127764,0.8197936026788333,0.8495525036190863,1.0,0.9850568766781477,0.8785659482044936,0.0,1.0,1.0,0.0,0.15481598277584024,0.8388057597464147,0.0,0.029337277809663515,1.0,0.0,0.0,0.11508837726754657,0.0
21,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07689883207357934,0.0013299409898400775,1.0,0.004192620903373546,0.9968091248275057,1.0,0.9511059300488351,0.0,1.0,1.0,1.0,1.0,1.0,0.1176489268635605,0.9361447401248658,0.0,0.848647585883953,0.8864183444819439,1.0,0.9587392548161262,0.9090170005117835,0.09357728034704148,0.9312997653917692,0.904628770665972,0.04022179262712331,0.017567658019926456,1.0,0.0,0.0,0.9857683734385636,0.02078212916750953,0.054090692179380076,0.015644812601566544,0.0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012158643168919672,0.0,1.0,0.0,0.001071895759099263,0.08484964261811859,0.18522260158714238,1.0,0.03377921046328094,0.8692875275615268,0.1078535250595017,0.0,1.0,0.1385164269566384,0.06325406615203667,0.8538885940355875,1.0,0.03177633051305514,0.18469768541595522,1.0,0.7614559955948901,1.0,1.0,0.03600976517792171,0.14624088925107276,0.05195337000985442,0.002335855136829216,0.0,0.0035909839498436363,0.8456979492630647,0.0,0.0,0.9983076407871485,1.0
22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.198399015576663,1.0,0.09683637514163203,0.9088910440479108,0.9434157224298227,1.0,0.16920692046289906,1.0,0.8578626274772928,1.0,0.9651116919652201,1.0,0.2027785261528882,1.0,0.9894912545183621,0.0,0.006257675312642862,0.02595798803419986,0.952213228899441,0.0627247362506802,0.9571132684543477,1.0,0.0,0.0,0.0,0.006163631351631834,0.0,0.0,1.0,0.0,0.0,0.9448284433351575,0.02667794744463328
